1432708627557,21336,-299992665,-5760619538,358240053591301,www.unige.ch,Http,"[30,29,32]",30.0,MOBILE,LTE,,[9076480],0,[-335],-335.0,9076480,22300,2,228
1432715233984,20063,1200,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,HSPA,,"[29027454,29027454]",1,"[-111,85]",-13.0,29027454,-1,-1,-1
1432715294184,20072,1532,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,[29027454],0,[85],85.0,29027454,-1,-1,-1
1432717222740,20074,720,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,[29006022],0,[85],85.0,29006022,-1,-1,-1
1432717283826,20031,1956,1478,358240053591301,www.unige.ch,Http,"[111,47,49]",49.0,MOBILE,HSPA,,"[29006022,29006022]",1,"[-107,-113,-113,-109,-109,-113,-113,-113,85]",-113.0,29006022,-1,-1,-1
1432717343772,20071,1299,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,[29006022],0,[85],85.0,29006022,-1,-1,-1
1432717919801,21154,840,0,358240053591301,www.unige.ch,Http,"[5000,5000,5000]",5000.0,MOBILE,EDGE,,"[23693,-1]",1,"[-103,85]",-9.0,-1,-1,-1,-1
1432718181937,20079,1445,0,358240053591301,www.unige.ch,Http,[],0.0,MOBILE,UNKNOWN,,[29027458],0,[85],85.0,29027458,-1,-1,-1
1432718553735,20081,720,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,[-1],0,[85],85.0,-1,6001,3,228
1432718614315,20068,720,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,"[-1,1211333]",1,[85],85.0,1211333,0,0,0
1432718674750,20071,720,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,"[-1,1211333]",1,[85],85.0,1211333,2727,1,228
1432718735093,20058,720,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,[1211333],0,[85],85.0,1211333,2727,1,228
1432718795257,20072,720,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,[1211333],0,[85],85.0,1211333,2727,1,228
1432718855604,20075,720,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,[1211333],0,[85],85.0,1211333,2727,1,228
1432718915818,20063,720,0,358240053591301,www.unige.ch,Http,"[5000,5000]",5000.0,MOBILE,UNKNOWN,,[1211333],0,[85],85.0,1211333,2727,1,228
